epoch	loss
83	1.4577528238296509
84	1.4568825960159302
85	1.4531927108764648
86	1.4537122249603271
87	1.4533238410949707
88	1.4583345651626587
89	1.452793002128601
90	1.4459367990493774
91	1.449744462966919
92	1.4464153051376343
93	1.4435808658599854
94	1.448980450630188
95	1.4433008432388306
96	1.4415732622146606
97	1.4399182796478271
98	1.4414063692092896
99	1.4440780878067017
100	1.4388694763183594
